Ad set ID;Age;Gender;reach;impressions;frequency;Currency;cpm;cpc;ctr;amount spent (EUR);purchases;Reporting starts;Reporting ends
23854101086880129;55-64;male;3238;6354;1.962203557;EUR;38.05111419;1.264602512;3.494901168;302.24;14;2023-01-01;2023-04-30
23853109925400125;35-44;female;7987;13175;1.649539263;EUR;18.29528494;1.637527432;1.253263704;301.3050477;7;2023-01-01;2023-04-30
23853856018680129;35-44;female;4992;5978;1.197435897;EUR;40.1391863;2.054246576;2.141327624;299.92;2;2023-01-01;2023-04-30
23854191262820129;35-44;male;10285;13330;1.296126322;EUR;17.8786533;1.300925768;1.449918984;297.912;6;2023-01-01;2023-04-30
23853109925400125;25-34;female;9126;14348;1.572142356;EUR;16.5821597;1.517352216;1.302481184;297.4010341;6;2023-01-01;2023-04-30
23854337515530129;35-44;male;8678;10801;1.244561209;EUR;22.00725872;1.46364532;1.546552104;297.12;5;2023-01-01;2023-04-30
23853146881810129;25-34;male;20791;26617;1.280195467;EUR;8.9207386;1.145953256;0.793483816;296.8018938;8;2023-01-01;2023-04-30
23853701734420129;45-54;female;6298;9194;1.459984756;EUR;25.81327765;1.676112992;2.422344032;296.672;6;2023-01-01;2023-04-30
23853451509910129;55-64;male;4086;6012;1.471509693;EUR;39.41451242;1.2767244;3.193612776;296.2000608;13;2023-01-01;2023-04-30
23853451509910129;25-34;male;8158;11989;1.469503824;EUR;19.72291925;1.606346024;1.297210728;295.5676679;5;2023-01-01;2023-04-30
23853721607400129;55-64;female;2765;5991;2.166956019;EUR;39.42846115;1.522060544;2.926959544;295.2797456;6;2023-01-01;2023-04-30
23853687780470129;65;female;2458;5322;2.165690104;EUR;44.31915002;1.535704712;3.390951448;294.8553051;4;2023-01-01;2023-04-30
23852526898840129;45-54;male;8166;11445;1.401449843;EUR;20.57262687;0.919725;2.466098144;294.312;9;2023-01-01;2023-04-30
23854405947010129;18-24;female;15053;20245;1.344919218;EUR;11.57318268;1.96557692;0.752390736;292.8709609;6;2023-01-01;2023-04-30
23853484592670129;35-44;female;6082;7298;1.199921084;EUR;31.95677503;1.542548456;2.008111368;291.5416586;4;2023-01-01;2023-04-30
23854146013910129;25-34;male;7616;8371;1.099159664;EUR;27.79367739;2.092324032;1.360856272;290.8330402;4;2023-01-01;2023-04-30
23854549057320129;35-44;female;5101;7870;1.542973651;EUR;29.49361494;2.165359584;2.089855664;290.1581838;6;2023-01-01;2023-04-30
23852032978810261;25-34;male;13902;20405;1.467802267;EUR;11.35049202;1.754579696;0.721398888;289.5056495;4;2023-01-01;2023-04-30
23854056043910129;35-44;female;7065;8983;1.271543427;EUR;25.73787729;1.290226;2.08032772;289.0106241;4;2023-01-01;2023-04-30
23852526898840129;45-54;female;5786;8094;1.399059735;EUR;28.54002767;1.58663736;2.032022136;288.768;2;2023-01-01;2023-04-30
23853701734420129;65;male;4096;7585;1.851757813;EUR;30.40945048;1.392811592;2.936399112;288.312;4;2023-01-01;2023-04-30
23853252753800129;45-54;female;7142;9602;1.344310036;EUR;23.95770625;1.159437056;2.479586736;287.5403904;7;2023-01-01;2023-04-30
23853130348280129;45-54;female;6349;8786;1.383820565;EUR;26.15924706;1.458278432;1.624476416;287.2808512;4;2023-01-01;2023-04-30
23853201570620129;25-34;male;11635;12939;1.112073707;EUR;17.56563687;1.303241336;1.21182144;284.1066108;9;2023-01-01;2023-04-30
23853182203280129;25-34;male;12467;15721;1.260972793;EUR;14.43842016;1.640054304;0.858989368;283.7293946;4;2023-01-01;2023-04-30
23854549217010129;35-44;male;9728;15418;1.584868421;EUR;14.71855542;1.227948048;1.564964712;283.656;9;2023-01-01;2023-04-30
23853017842180221;25-34;female;6970;11340;1.627066116;EUR;19.93870926;1.536039152;1.377072312;282.6312039;3;2023-01-01;2023-04-30
23853146881810129;35-44;male;12879;17811;1.38294304;EUR;12.6786514;1.129109976;1.232482936;282.2774948;3;2023-01-01;2023-04-30
23853958531360129;35-44;male;10701;13178;1.231534091;EUR;17.07472834;1.143382112;1.549201728;281.272;5;2023-01-01;2023-04-30
23854349265600129;45-54;male;4544;7138;1.570950704;EUR;31.49637782;1.813175352;1.990361984;281.0421792;4;2023-01-01;2023-04-30
23854065628030129;35-44;female;7795;10304;1.32183908;EUR;21.7814651;1.375221912;1.751552792;280.5452705;6;2023-01-01;2023-04-30
23853226143300129;25-34;female;16141;17818;1.103885805;EUR;12.57255747;1.555644448;0.775862072;280.016;3;2023-01-01;2023-04-30
23853201570620129;35-44;female;6234;7055;1.131801848;EUR;31.64469493;1.361339336;2.295044792;279.0745646;5;2023-01-01;2023-04-30
23853331829950129;35-44;female;6624;10264;1.549516908;EUR;21.7421668;1.73262112;1.664848016;278.952;5;2023-01-01;2023-04-30
23853484592670129;25-34;female;7819;8664;1.108041743;EUR;25.56746743;1.786423696;1.373961216;276.8956723;2;2023-01-01;2023-04-30
23853969600870129;25-34;male;11507;14228;1.23644327;EUR;15.53096558;2.3408324;0.818667416;276.2182227;6;2023-01-01;2023-04-30
23854065628030129;25-34;female;10432;13016;1.247699387;EUR;16.97463126;1.74795728;1.081745544;276.1772507;4;2023-01-01;2023-04-30
23854549057320129;45-54;female;3488;5214;1.494724771;EUR;42.04975981;2.060438232;3.032069968;274.0382847;5;2023-01-01;2023-04-30
23854100757070129;35-44;female;3264;4210;1.28995098;EUR;51.95397286;2.223038696;2.188865664;273.4337592;4;2023-01-01;2023-04-30
23852486869090129;18-24;male;23988;34575;1.44135401;EUR;6.325119544;0.818459104;0.805201416;273.3653417;5;2023-01-01;2023-04-30
23853201570620129;35-44;male;8666;9135;1.054191285;EUR;23.68845658;1.191623288;1.849549;270.4984858;7;2023-01-01;2023-04-30
23853163957520129;55-64;male;5318;7626;1.433814681;EUR;28.26390842;1.314202808;2.232480064;269.4115751;3;2023-01-01;2023-04-30
23854405947010129;45-54;male;9677;14754;1.524718915;EUR;14.58976551;1.072028072;1.561568072;269.0790453;3;2023-01-01;2023-04-30
23853246001390129;18-24;female;12250;14406;1.175994253;EUR;14.86635384;1.833652736;0.741892496;267.7132999;6;2023-01-01;2023-04-30
23853240668460129;35-44;female;37069;48522;1.308982217;EUR;4.399056928;0.331037224;1.494402584;266.816;16;2023-01-01;2023-04-30
23853855968070129;35-44;female;4070;6190;1.520833333;EUR;34.15042646;2.516723808;2.14008788;264.256;3;2023-01-01;2023-04-30
23853260607470129;25-34;male;13415;17143;1.277893732;EUR;12.3322941;1.264443688;0.910915112;264.2687302;5;2023-01-01;2023-04-30
23854101086880129;45-54;female;3366;5903;1.753564639;EUR;35.72191354;1.817875864;2.417671768;263.592;4;2023-01-01;2023-04-30
23853701734420129;25-34;female;7066;11155;1.578804348;EUR;18.79575445;1.927117648;1.19908204;262.088;5;2023-01-01;2023-04-30
23853687585440129;25-34;male;5082;8402;1.653337531;EUR;24.94534374;1.871257144;1.508284136;261.976;4;2023-01-01;2023-04-30
23853112253560129;25-34;male;28813;30339;1.052976455;EUR;6.896740848;0.979595504;0.613859296;261.552;5;2023-01-01;2023-04-30
23852989304630221;25-34;female;6419;10061;1.567298106;EUR;20.78244275;1.730860928;1.386768448;261.36;6;2023-01-01;2023-04-30
23854172437630129;45-54;female;3379;5987;1.771780303;EUR;34.74078033;1.46067416;2.693746656;260;9;2023-01-01;2023-04-30
23854341642980129;45-54;female;3142;6446;2.051425662;EUR;32.18468434;1.99495528;2.243732936;259.3441864;8;2023-01-01;2023-04-30
23853146881810129;45-54;female;5735;7469;1.302273678;EUR;27.75819303;1.322196376;2.176520992;259.1504902;4;2023-01-01;2023-04-30
23853882046140129;45-54;female;4659;5286;1.134443681;EUR;38.97684274;2.093658536;2.058422888;257.52;10;2023-01-01;2023-04-30
23854549217010129;45-54;male;6202;10570;1.704463364;EUR;19.4578067;1.212716984;2.034360096;257.096;5;2023-01-01;2023-04-30
23853260889700129;25-34;male;11622;14939;1.285379956;EUR;13.73953692;1.781750784;0.878226408;256.5721124;7;2023-01-01;2023-04-30
23853856018680129;45-54;male;4582;5571;1.215782123;EUR;36.76278001;1.299573608;2.68811028;256.016;6;2023-01-01;2023-04-30
23853840483240129;25-34;female;2534;4608;1.818181818;EUR;44.35;1.81174468;2.194444448;255.456;4;2023-01-01;2023-04-30
23853687780470129;18-24;male;8218;12828;1.56103972;EUR;15.66968555;1.697725728;0.962893672;251.2634078;4;2023-01-01;2023-04-30
23853958531360129;35-44;female;6554;7517;1.146972656;EUR;26.64452958;1.763042256;1.472967224;250.352;3;2023-01-01;2023-04-30
23853741619790129;35-44;female;5517;8799;1.594982599;EUR;22.65296845;1.901984736;1.418310752;249.16;4;2023-01-01;2023-04-30
23853451509910129;55-64;female;2126;4354;2.047780286;EUR;45.80174833;1.49280788;2.792577624;249.2989161;6;2023-01-01;2023-04-30
23854341642980129;35-44;female;4022;7708;1.916268894;EUR;25.75524994;2.757242592;1.212247016;248.1518331;6;2023-01-01;2023-04-30
23853246001390129;25-34;female;8397;9551;1.137480945;EUR;20.73550566;1.934071888;1.065415864;247.561202;2;2023-01-01;2023-04-30
23853269495900129;35-44;female;8218;8585;1.044684579;EUR;22.77140994;1.49;1.535737584;244.36;4;2023-01-01;2023-04-30
23854056043910129;25-34;female;7679;8727;1.136472549;EUR;22.29576912;1.42236576;1.415345128;243.2245453;6;2023-01-01;2023-04-30
23853182476040129;25-34;male;9690;12285;1.267833554;EUR;15.80515759;1.618026664;0.838760096;242.704;4;2023-01-01;2023-04-30
23854349265600129;45-54;female;3565;5069;1.421903052;EUR;38.2048417;2.283640352;1.767676768;242.065877;5;2023-01-01;2023-04-30
23853260889700129;25-34;female;8192;9538;1.164257813;EUR;20.26202582;2.100555408;1.06693508;241.5638719;2;2023-01-01;2023-04-30
23853721820720129;25-34;male;11392;14389;1.263061798;EUR;13.37351274;1.382390808;1.103080176;240.536;7;2023-01-01;2023-04-30
23852486869090129;25-34;male;22273;35111;1.576416077;EUR;5.474076088;0.577528184;1.15199708;240.2517256;7;2023-01-01;2023-04-30
23852531898950129;25-34;male;11494;14884;1.294891425;EUR;12.8748186;1.545393552;0.988981456;239.536;3;2023-01-01;2023-04-30
23854337515530129;25-34;female;5683;7418;1.305320946;EUR;25.82637766;2.046905984;1.328588376;239.488;3;2023-01-01;2023-04-30
23853277755650129;45-54;male;8090;14522;1.795193829;EUR;13.17732606;1.044576416;1.590921608;239.208;5;2023-01-01;2023-04-30
23852531898950129;45-54;male;6374;8646;1.356425703;EUR;22.07253886;1.296521736;1.70984456;238.56;3;2023-01-01;2023-04-30
23853163957520129;45-54;male;6189;9020;1.457471562;EUR;21.03513501;1.210056872;1.858980048;237.1711472;5;2023-01-01;2023-04-30
23852314592870129;35-44;female;8781;11735;1.33646137;EUR;16.06658125;1.096189208;1.417956232;235.6806804;4;2023-01-01;2023-04-30
23853246001390129;18-24;male;11201;13009;1.161417042;EUR;14.44247834;1.290379888;1.038066536;234.8491403;6;2023-01-01;2023-04-30
23853331829950129;45-54;female;4333;7027;1.621861152;EUR;26.67759563;1.403209584;2.805100184;234.336;3;2023-01-01;2023-04-30
23853303831120129;25-34;male;13094;15231;1.163184262;EUR;12.28804034;1.444148152;0.718525136;233.952;4;2023-01-01;2023-04-30
23853955943450129;18-24;male;11078;12953;1.169194107;EUR;14.44407387;1.886;0.755975544;233.864;1;2023-01-01;2023-04-30
23853288315070129;25-34;male;12390;14642;1.181753616;EUR;12.73277605;1.574648648;0.681855432;233.048;3;2023-01-01;2023-04-30
23853687585440129;35-44;male;3827;6106;1.595317726;EUR;30.39098533;1.633408448;1.792452832;231.944;2;2023-01-01;2023-04-30
23853687401420129;25-34;female;4435;6300;1.420454545;EUR;29.43492063;2.166355144;1.40190476;231.8;5;2023-01-01;2023-04-30
23853246001430129;18-24;female;6285;8042;1.279531568;EUR;22.9844807;1.42617284;1.408674888;231.04;3;2023-01-01;2023-04-30
23853246001390129;35-44;female;6016;6553;1.089228723;EUR;28.17252112;1.636603688;1.97289708;230.7611205;2;2023-01-01;2023-04-30
23853260889700129;45-54;female;4019;5113;1.272093949;EUR;36.0725544;1.720445488;2.403379752;230.5396952;4;2023-01-01;2023-04-30
23853971029810129;18-24;male;7546;8261;1.094783715;EUR;22.29788882;2.112366976;1.03040868;230.248;2;2023-01-01;2023-04-30
23852989304630221;25-34;male;6150;8810;1.432362123;EUR;20.89575009;1.386168672;1.554667632;230.104;5;2023-01-01;2023-04-30
23853288433960129;25-34;male;11098;13432;1.210351788;EUR;13.57855866;1.4249;0.776652768;227.984;0;2023-01-01;2023-04-30
23854065435350129;45-54;female;3226;4082;1.265625;EUR;44.65913652;1.663471344;2.46129728;227.8955736;5;2023-01-01;2023-04-30
23853277755650129;35-44;male;10675;19009;1.78065048;EUR;9.587138592;1.122167488;1.242371952;227.8;2;2023-01-01;2023-04-30
23853201570620129;45-54;female;3597;4230;1.175934164;EUR;43.05846265;1.450000584;2.935502176;227.650092;3;2023-01-01;2023-04-30
23853201166000129;35-44;female;6323;7246;1.146002024;EUR;24.98961657;1.191347088;2.119673216;226.3559469;6;2023-01-01;2023-04-30
23853146881810129;45-54;male;5786;7990;1.380754873;EUR;22.6514986;1.203300616;2.018624208;226.2205165;6;2023-01-01;2023-04-30
23853109925400125;45-54;male;4890;9062;1.853239529;EUR;19.90648751;1.259669184;1.723315968;225.480784;5;2023-01-01;2023-04-30
23853252753800129;25-34;female;11840;13890;1.173175676;EUR;12.96836392;1.223748384;1.308529632;225.1697028;2;2023-01-01;2023-04-30
23854605769460129;18-24;male;11328;14588;1.287782486;EUR;12.33452153;1.414591192;0.88620784;224.92;6;2023-01-01;2023-04-30
23852989304630221;35-44;female;4614;6970;1.510575589;EUR;25.71330196;1.4090566;1.909789968;224.04;1;2023-01-01;2023-04-30
23854349407120129;55-64;female;2099;3129;1.490472561;EUR;57.18844286;2.379404256;2.413704936;223.664;3;2023-01-01;2023-04-30
23853331829950129;25-34;female;6534;9217;1.410504407;EUR;19.26082806;2.287670104;1.013800888;221.904;5;2023-01-01;2023-04-30
23853201166000129;35-44;male;7693;8438;1.096921797;EUR;20.97571652;1.250010496;1.660978384;221.2518579;5;2023-01-01;2023-04-30
23853246001410129;35-44;male;7155;8466;1.183251342;EUR;20.83114429;1.304473376;1.723518848;220.456;3;2023-01-01;2023-04-30
23853252753800129;35-44;male;14298;17443;1.219940693;EUR;10.05877136;1.006061704;1.273160888;219.3214508;2;2023-01-01;2023-04-30
23853484592670129;45-54;female;3679;4129;1.122200478;EUR;42.51916735;1.613539872;2.480139504;219.4414227;2;2023-01-01;2023-04-30
23853741619790129;25-34;female;4928;8661;1.757467532;EUR;20.16183262;2.039925232;1.064104936;218.272;2;2023-01-01;2023-04-30
23854320685280129;45-54;male;4672;7215;1.544349315;EUR;24.14458366;1.601176472;1.800643088;217.76;3;2023-01-01;2023-04-30
23854337515530129;45-54;female;3955;5466;1.382079288;EUR;31.80681985;1.857572648;1.82643056;217.336;6;2023-01-01;2023-04-30
23854175826740129;35-44;male;9165;14346;1.565293296;EUR;12.09496132;1.047762544;1.31162168;216.8868464;3;2023-01-01;2023-04-30
23853226142590129;35-44;female;10829;12825;1.184323286;EUR;13.51830828;1.031961904;1.621857648;216.712;2;2023-01-01;2023-04-30
23853968546890129;18-24;male;7290;7983;1.095149254;EUR;21.66710091;2.079;1.066239104;216.216;5;2023-01-01;2023-04-30
23853240668460129;18-24;female;57446;70310;1.223930481;EUR;2.454032408;0.32728376;0.728199528;215.68;7;2023-01-01;2023-04-30
23854349265600129;25-34;female;3968;5682;1.432056452;EUR;30.30405027;2.65740332;1.250175984;215.2496691;4;2023-01-01;2023-04-30
23853687585440129;55-64;female;1600;3108;1.9425;EUR;55.38223938;1.388129032;3.665379664;215.16;4;2023-01-01;2023-04-30
23853130348280129;45-54;male;6656;9171;1.377884615;EUR;18.67101844;1.109039144;1.493370552;214.0445554;2;2023-01-01;2023-04-30
23853121893100129;35-44;female;5658;9418;1.664734163;EUR;18.17854413;1.304975608;1.460970016;214.016;6;2023-01-01;2023-04-30
23852032978810261;65;male;3878;6401;1.650371287;EUR;26.69855268;1.34349132;2.059742536;213.61512;3;2023-01-01;2023-04-30
23853121893080129;35-44;female;10035;12385;1.234135842;EUR;13.69213875;1.13351872;1.224727088;211.968;3;2023-01-01;2023-04-30
23853936104670129;45-54;male;5325;7281;1.36733774;EUR;23.28852592;1.827145472;1.380068128;211.9488744;3;2023-01-01;2023-04-30
23853182476040129;45-54;female;4070;5278;1.29677673;EUR;32.106699;1.332327048;2.29160352;211.84;2;2023-01-01;2023-04-30
23854191262820129;45-54;female;3738;4568;1.222174658;EUR;37.08721541;1.628984616;2.255691768;211.768;2;2023-01-01;2023-04-30
23853936104670129;18-24;male;8589;12182;1.418312221;EUR;13.90299324;2.301096504;0.845865896;211.700878;3;2023-01-01;2023-04-30
23854405947010129;55-64;female;3277;4661;1.422363281;EUR;36.11659002;1.558631504;2.636457264;210.4152534;9;2023-01-01;2023-04-30
23853662536380129;55-64;male;3789;5563;1.468327703;EUR;30.2465752;1.450584024;2.047742304;210.3346839;5;2023-01-01;2023-04-30
23854320685280129;35-44;male;5197;7854;1.511391626;EUR;21.39906294;1.61612308;1.702994496;210.096;2;2023-01-01;2023-04-30
23854012916660129;55-64;male;5018;6679;1.331154337;EUR;25.11466724;1.248109264;2.079290936;209.6823568;2;2023-01-01;2023-04-30
23854172437630129;45-54;male;3917;6076;1.55126634;EUR;27.55391705;1.385907288;2.169848584;209.272;2;2023-01-01;2023-04-30
23853778615210129;18-24;male;11110;12983;1.168562788;EUR;12.88754698;2.323911112;0.5422392;209.152;4;2023-01-01;2023-04-30
23854308274520129;45-54;female;3379;6015;1.780066288;EUR;27.79629201;1.525549776;2.117302832;209.0003196;5;2023-01-01;2023-04-30
23853484592670129;25-34;male;7524;8572;1.139287613;EUR;19.4883317;1.524215136;1.231917872;208.8174742;2;2023-01-01;2023-04-30
23853470597090129;45-54;male;4700;5073;1.079319149;EUR;32.8542178;1.073858736;2.611575464;208.3285951;5;2023-01-01;2023-04-30
23853741619790129;45-54;female;3072;5501;1.790625;EUR;30.23967423;2.235784944;1.733566024;207.928;3;2023-01-01;2023-04-30
23853303831460129;25-34;female;5440;6273;1.153088235;EUR;26.44050504;1.834690264;1.193725288;207.32;2;2023-01-01;2023-04-30
23853260907260129;55-64;male;3648;5117;1.402631579;EUR;32.37549406;1.556944816;2.351469672;207.07366;4;2023-01-01;2023-04-30
23854065628030129;45-54;female;4480;5460;1.21875;EUR;30.18797554;1.5491198;2.32087912;206.0329331;2;2023-01-01;2023-04-30
23854101086880129;18-24;male;6336;10886;1.718055556;EUR;15.11163372;2.015921568;0.711398544;205.624;3;2023-01-01;2023-04-30
23853201166000129;25-34;male;8781;10348;1.178480321;EUR;15.84565705;1.107911208;1.298801704;204.9635739;3;2023-01-01;2023-04-30
23854065628030129;25-34;male;10906;13570;1.244278169;EUR;12.0745742;1.484122664;0.999882088;204.8089275;3;2023-01-01;2023-04-30
23854549217040129;45-54;male;3770;5969;1.583404075;EUR;27.39686369;1.353695368;2.165929504;204.408;3;2023-01-01;2023-04-30
23853260907260129;45-54;male;4787;6575;1.373495989;EUR;24.8684315;1.449600272;1.722837328;204.3936385;2;2023-01-01;2023-04-30
23853721820720129;35-44;male;8186;9949;1.215402658;EUR;16.39498231;1.178543352;1.460276616;203.888;8;2023-01-01;2023-04-30
23853701734420129;55-64;female;2560;4839;1.8903125;EUR;33.64919822;1.453885712;3.041825096;203.544;5;2023-01-01;2023-04-30
23853687780470129;65;male;1946;4219;2.168585526;EUR;38.58618134;1.218583952;3.26128176;203.5035204;4;2023-01-01;2023-04-30
23854549057320129;55-64;female;1741;2650;1.522518382;EUR;61.35548676;1.666153504;4.9501962;203.2707276;5;2023-01-01;2023-04-30
23853201570620129;25-34;female;6720;6902;1.02702381;EUR;23.54397433;1.574526096;1.381708592;203.1138665;2;2023-01-01;2023-04-30
23853017842180221;35-44;male;5190;8085;1.557644883;EUR;20.08758899;1.371656584;1.448644368;203.0051743;3;2023-01-01;2023-04-30
23853163957550129;25-34;female;8186;9436;1.152756059;EUR;17.20796948;1.796176992;0.895294616;202.968;1;2023-01-01;2023-04-30
23852531898950129;55-64;female;3302;4376;1.325096899;EUR;37.10420475;1.051606216;3.77330896;202.96;6;2023-01-01;2023-04-30
23853201166000129;45-54;female;3878;4344;1.120049505;EUR;37.29715126;1.359218328;2.755064456;202.5235313;4;2023-01-01;2023-04-30
23853017842180221;35-44;female;4742;7447;1.57034413;EUR;21.73092235;1.631396424;1.383607264;202.2931562;4;2023-01-01;2023-04-30
23854351681930129;35-44;female;4154;7606;1.831278891;EUR;21.20422074;2.291019672;1.413546488;201.6097308;3;2023-01-01;2023-04-30
23853182766850129;35-44;male;5331;5972;1.120198079;EUR;26.85170797;1.21483636;1.7896852;200.448;6;2023-01-01;2023-04-30
23852306973010261;25-34;male;14573;17184;1.179183136;EUR;9.31396648;1.093245904;1.154562384;200.064;6;2023-01-01;2023-04-30
23853618784750129;18-24;male;5638;9022;1.600028377;EUR;17.74122;2.062554;0.815819808;200.067738;6;2023-01-01;2023-04-30
